time_start_mjd time_end_mjd sqrt(ts) flux flux_err flux_ul gal gal_error iso iso_error l_peak b_peak dist_peak l b r ell_dist a b phi exposure ExpRatio counts counts_err Index Index_Err Par2 Par2_Err Par3 Par3_Err Erglog Erglog_Err Erglog_UL time_start_utc time_end_utc time_start_tt time_end_tt Fix index ULConfidenceLevel SrcLocConfLevel start_l start_b start_flux typefun par2 par3 galmode2 galmode2fit isomode2 isomode2fit edpcor fluxcor integratortype expratioEval expratio_minthr expratio_maxthr expratio_size Emin emax fovmin fovmax albedo binsize expstep phasecode fit_cts fit_fitstatus0 fit_fcn0 fit_edm0 fit_nvpar0 fit_nparx0 fit_iter0 fit_fitstatus1 fit_fcn1 fit_edm1 fit_nvpar1 fit_nparx1 fit_iter1 fit_Likelihood1
59806.0 59806.083333333336 1.02147 1005.06e-08 1282.0e-08 4676.91e-08 0.472451 0 15.0332 0 356.691 -0.00522719 8.53774e-07 -1 -1 -1 -1 -1 -1 -1 176374 1.18977 1.77267 2.26112 2.1 0 0 0 0 0 3.09598e-09 3.94905e-09 1.44066e-08 2022-08-15T00:00:00.000 2022-08-15T02:00:00.000 587606400.0 587613600.0 3 2.1 2 5.99147 356.691 -0.00522719 4.0989e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 6 9 -1 42.5806 0.5 0 134 3 0 42.0589 3.01103e-07 1 134 3 51.0589
59806.833333333336 59806.916666666664 0 339173.0e-08 860.868e-08 1785.64e-08 0.472451 0 15.0332 0 356.691 -0.00522719 8.53774e-07 -1 -1 -1 -1 -1 -1 -1 261023 0.0594884 8.8532e-08 2.24707 2.1 0 0 0 0 0 1.04478e-16 2.6518e-09 5.50046e-09 2022-08-15T20:00:00.000 2022-08-15T22:00:00.000 587678400.0 587685600.0 3 2.1 2 5.99147 356.691 -0.00522719 4.0989e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 6 6 -1 30.7516 0.5 0 134 3 0 30.7516 3.94326e-08 1 134 3 36.7516
59806.916666666664 59807.0 0 47040.1e-08 267.883e-08 1059.22e-08 0.472451 0 15.0332 0 356.691 -0.00522719 8.53774e-07 -1 -1 -1 -1 -1 -1 -1 242022 0 1.13848e-06 0.648336 2.1 0 0 0 0 0 1.44902e-15 8.2518e-10 3.2628e-09 2022-08-15T22:00:00.000 2022-08-16T00:00:00.000 587685600.0 587692800.0 3 2.1 2 5.99147 356.691 -0.00522719 4.0989e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 6 5 -1 28.8599 0.5 0 134 3 0 28.8599 1.75632e-06 1 134 3 33.8599
59806.083333333336 59806.166666666664 0 119.855e-08 3889.49e-08 2168.23e-08 0.472451 0 15.0332 0 356.691 -0.00522719 8.53774e-07 -1 -1 -1 -1 -1 -1 -1 177629 1.90363 2.12897e-05 6.90885 2.1 0 0 0 0 0 3.692e-14 1.19811e-08 6.67897e-09 2022-08-15T02:00:00.000 2022-08-15T04:00:00.000 587613600.0 587620800.0 3 2.1 2 5.99147 356.691 -0.00522719 4.0989e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 6 2 -1 13.4661 0.5 0 134 3 0 13.4661 3.07908e-06 1 134 3 15.4661
59806.166666666664 59806.25 0.924322 629.693e-08 858.293e-08 3164.7e-08 0.472451 0 15.0332 0 356.691 -0.00522719 8.53774e-07 -1 -1 -1 -1 -1 -1 -1 205673 0.297442 1.29511 1.76528 2.1 0 0 0 0 0 1.93969e-09 2.64387e-09 9.74848e-09 2022-08-15T04:00:00.000 2022-08-15T06:00:00.000 587620800.0 587628000.0 3 2.1 2 5.99147 356.691 -0.00522719 4.0989e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 6 5 -1 26.4952 0.5 0 134 3 0 26.068 3.78417e-09 1 134 3 31.068
59806.25 59806.333333333336 1.3876 556.859e-08 582.83e-08 2320.2e-08 0.472451 0 15.0332 0 356.691 -0.00522719 8.53774e-07 -1 -1 -1 -1 -1 -1 -1 300144 0 1.67138 1.74933 2.1 0 0 0 0 0 1.71534e-09 1.79534e-09 7.1471e-09 2022-08-15T06:00:00.000 2022-08-15T08:00:00.000 587628000.0 587635200.0 3 2.1 2 5.99147 356.691 -0.00522719 4.0989e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 6 9 -1 41.8901 0.5 0 134 3 0 40.9274 1.04426e-09 1 134 3 49.9274
59806.333333333336 59806.416666666664 1.50161 677.429e-08 643.498e-08 2450.1e-08 0.472451 0 15.0332 0 356.691 -0.00522719 8.53774e-07 -1 -1 -1 -1 -1 -1 -1 397806 0 2.69485 2.55987 2.1 0 0 0 0 0 2.08674e-09 1.98222e-09 7.54723e-09 2022-08-15T08:00:00.000 2022-08-15T10:00:00.000 587635200.0 587642400.0 3 2.1 2 5.99147 356.691 -0.00522719 4.0989e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 6 13 -1 59.7914 0.5 0 134 3 0 58.664 3.76025e-07 1 134 3 71.664
59806.416666666664 59806.5 0.93842 395.412e-08 558.026e-08 2081.96e-08 0.472451 0 15.0332 0 356.691 -0.00522719 8.53774e-07 -1 -1 -1 -1 -1 -1 -1 382066 0 1.51074 2.13203 2.1 0 0 0 0 0 1.21802e-09 1.71893e-09 6.41324e-09 2022-08-15T10:00:00.000 2022-08-15T12:00:00.000 587642400.0 587649600.0 3 2.1 2 5.99147 356.691 -0.00522719 4.0989e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 6 12 -1 57.4231 0.5 0 134 3 0 56.9828 1.72855e-07 1 134 3 68.9828
59806.5 59806.583333333336 0.463696 271.095e-08 647.964e-08 2159.02e-08 0.472451 0 15.0332 0 356.691 -0.00522719 8.53774e-07 -1 -1 -1 -1 -1 -1 -1 309432 0 0.838856 2.00501 2.1 0 0 0 0 0 8.35076e-10 1.99597e-09 6.65059e-09 2022-08-15T12:00:00.000 2022-08-15T14:00:00.000 587649600.0 587656800.0 3 2.1 2 5.99147 356.691 -0.00522719 4.0989e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 6 9 -1 43.7276 0.5 0 134 3 0 43.6201 5.34265e-07 1 134 3 52.6201
59806.583333333336 59806.666666666664 0.965244 748.078e-08 914.641e-08 3137.73e-08 0.472451 0 15.0332 0 356.691 -0.00522719 8.53774e-07 -1 -1 -1 -1 -1 -1 -1 347671 0 2.60085 3.17994 2.1 0 0 0 0 0 2.30436e-09 2.81744e-09 9.66542e-09 2022-08-15T14:00:00.000 2022-08-15T16:00:00.000 587656800.0 587664000.0 3 2.1 2 5.99147 356.691 -0.00522719 4.0989e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 6 19 -1 78.9038 0.5 0 134 3 0 78.4379 1.81155e-09 1 134 3 97.4379
