time_start_mjd time_end_mjd sqrt(ts) flux flux_err flux_ul gal gal_error iso iso_error l_peak b_peak dist_peak l b r ell_dist a b phi exposure ExpRatio counts counts_err Index Index_Err Par2 Par2_Err Par3 Par3_Err Erglog Erglog_Err Erglog_UL time_start_utc time_end_utc time_start_tt time_end_tt Fix index ULConfidenceLevel SrcLocConfLevel start_l start_b start_flux typefun par2 par3 galmode2 galmode2fit isomode2 isomode2fit edpcor fluxcor integratortype expratioEval expratio_minthr expratio_maxthr expratio_size Emin emax fovmin fovmax albedo binsize expstep phasecode fit_cts fit_fitstatus0 fit_fcn0 fit_edm0 fit_nvpar0 fit_nparx0 fit_iter0 fit_fitstatus1 fit_fcn1 fit_edm1 fit_nvpar1 fit_nparx1 fit_iter1 fit_Likelihood1
55100.0 55100.083333333336 0.179874 41.4438e-08 339.88e-08 673.447e-08 0.569346 0 7.66206 0 355.697 -0.518897 0 -1 -1 -1 -1 -1 -1 -1 1388810.0 0 0.575577 4.72029 2.1 0 0 0 0 0 1.27663e-10 1.04696e-09 2.07447e-09 2009-09-26T00:00:00.000 2009-09-26T02:00:00.000 181008000.0 181015200.0 3 2.1 2 5.99147 355.697 -0.518897 1.18404e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 18 37 -1 128.041 0.5 0 134 3 0 128.025 2.11061e-08 1 134 3 165.025
55100.833333333336 55100.916666666664 0.544474 105.374e-08 215.094e-08 684.429e-08 0.569346 0 7.66206 0 355.697 -0.518897 0 -1 -1 -1 -1 -1 -1 -1 1642100.0 0 1.73035 3.53206 2.1 0 0 0 0 0 3.24593e-10 6.62573e-10 2.1083e-09 2009-09-26T20:00:00.000 2009-09-26T22:00:00.000 181080000.0 181087200.0 3 2.1 2 5.99147 355.697 -0.518897 1.18404e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 18 47 -1 152.518 0.5 0 134 3 0 152.37 2.28503e-06 1 134 3 197.984
55100.916666666664 55101.0 0 46768.1e-08 309.311e-08 608.92e-08 0.569346 0 7.66206 0 355.697 -0.518897 0 -1 -1 -1 -1 -1 -1 -1 1168820.0 0 5.46634e-06 3.61527 2.1 0 0 0 0 0 1.44064e-15 9.52795e-10 1.8757e-09 2009-09-26T22:00:00.000 2009-09-27T00:00:00.000 181087200.0 181094400.0 3 2.1 2 5.99147 355.697 -0.518897 1.18404e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 18 32 -1 114.223 0.5 0 134 3 0 114.223 1.51209e-06 1 134 3 144.837
55100.083333333336 55100.166666666664 1.29905 133.073e-08 148.756e-08 560.503e-08 0.569346 0 7.66206 0 355.697 -0.518897 0 -1 -1 -1 -1 -1 -1 -1 2104960.0 0 2.80113 3.13126 2.1 0 0 0 0 0 4.09915e-10 4.58226e-10 1.72656e-09 2009-09-26T02:00:00.000 2009-09-26T04:00:00.000 181015200.0 181022400.0 3 2.1 2 5.99147 355.697 -0.518897 1.18404e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 18 57 -1 171.529 0.5 0 134 3 0 170.685 1.82213e-08 1 134 3 224.913
55100.166666666664 55100.25 1.25981 120.709e-08 136.198e-08 509.992e-08 0.569346 0 7.66206 0 355.697 -0.518897 0 -1 -1 -1 -1 -1 -1 -1 2219840.0 0 2.67955 3.02339 2.1 0 0 0 0 0 3.7183e-10 4.19543e-10 1.57097e-09 2009-09-26T04:00:00.000 2009-09-26T06:00:00.000 181022400.0 181029600.0 3 2.1 2 5.99147 355.697 -0.518897 1.18404e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 18 49 -1 153.383 0.5 0 134 3 0 152.59 4.58565e-08 1 134 3 198.817
55100.25 55100.333333333336 2.56935 466.494e-08 273.524e-08 1140.12e-08 0.569346 0 7.66206 0 355.697 -0.518905 8.8315e-06 -1 -1 -1 -1 -1 -1 -1 1617000.0 0 7.54321 4.42289 2.1 0 0 0 0 0 1.43698e-09 8.42558e-10 3.51199e-09 2009-09-26T06:00:00.000 2009-09-26T08:00:00.000 181029600.0 181036800.0 3 2.1 2 5.99147 355.697 -0.518897 1.18404e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 18 44 -1 144.614 0.5 0 134 3 0 141.313 8.26091e-11 1 134 3 182.541
55100.333333333336 55100.416666666664 1.15384 108.854e-08 136.146e-08 523.225e-08 0.569346 0 7.66206 0 355.697 -0.518897 0 -1 -1 -1 -1 -1 -1 -1 1986410.0 0 2.16229 2.70443 2.1 0 0 0 0 0 3.35312e-10 4.19383e-10 1.61173e-09 2009-09-26T08:00:00.000 2009-09-26T10:00:00.000 181036800.0 181044000.0 3 2.1 2 5.99147 355.697 -0.518897 1.18404e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 18 40 -1 132.633 0.5 0 134 3 0 131.967 9.64554e-09 1 134 3 170.581
55100.416666666664 55100.5 0 61062300.0e-08 69.3172e-08 231.333e-08 0.569346 0 7.66206 0 355.697 -0.518897 0 -1 -1 -1 -1 -1 -1 -1 2379120.0 0 1.45274e-08 1.64914 2.1 0 0 0 0 0 1.88095e-18 2.13523e-10 7.12595e-10 2009-09-26T10:00:00.000 2009-09-26T12:00:00.000 181044000.0 181051200.0 3 2.1 2 5.99147 355.697 -0.518897 1.18404e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 18 54 -1 171.879 0.5 0 134 3 0 171.879 9.15689e-09 1 134 3 221.72
55100.5 55100.583333333336 0 2783.77e-08 341.0e-08 397.156e-08 0.569346 0 7.66206 0 355.697 -0.518897 0 -1 -1 -1 -1 -1 -1 -1 2095480.0 0 5.83334e-05 7.14559 2.1 0 0 0 0 0 8.57508e-15 1.05041e-09 1.22339e-09 2009-09-26T12:00:00.000 2009-09-26T14:00:00.000 181051200.0 181058400.0 3 2.1 2 5.99147 355.697 -0.518897 1.18404e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 18 49 -1 155.42 0.5 0 134 3 0 155.42 8.16134e-06 1 134 3 203.034
55100.583333333336 55100.666666666664 0 0 374.638e-08 469.976e-08 0.569346 0 7.66206 0 355.697 -0.518897 0 -1 -1 -1 -1 -1 -1 -1 1500910.0 0 0 5.623 2.1 0 0 0 0 0 0 1.15403e-09 1.4477e-09 2009-09-26T14:00:00.000 2009-09-26T16:00:00.000 181058400.0 181065600.0 3 2.1 2 5.99147 355.697 -0.518897 1.18404e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 18 35 -1 119.283 0.5 0 134 3 0 119.283 2.11676e-11 1 134 3 152.897
55100.666666666664 55100.75 2.18157 286.443e-08 192.261e-08 775.107e-08 0.569346 0 7.66206 0 355.697 -0.518897 0 -1 -1 -1 -1 -1 -1 -1 1857310.0 0 5.32012 3.57087 2.1 0 0 0 0 0 8.82352e-10 5.92236e-10 2.38762e-09 2009-09-26T16:00:00.000 2009-09-26T18:00:00.000 181065600.0 181072800.0 3 2.1 2 5.99147 355.697 -0.518897 1.18404e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 18 35 -1 114.128 0.5 0 134 3 0 111.748 2.06942e-15 1 134 3 146.748
55100.75 55100.833333333336 1.40411 242.397e-08 219.031e-08 804.624e-08 0.569346 0 7.66206 0 355.697 -0.518897 0 -1 -1 -1 -1 -1 -1 -1 1788410.0 0 4.33504 3.91717 2.1 0 0 0 0 0 7.46674e-10 6.74699e-10 2.47855e-09 2009-09-26T18:00:00.000 2009-09-26T20:00:00.000 181072800.0 181080000.0 3 2.1 2 5.99147 355.697 -0.518897 1.18404e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 18 48 -1 150.493 0.5 0 134 3 0 149.507 3.47818e-08 1 134 3 196.121
