time_start_mjd time_end_mjd sqrt(ts) flux flux_err flux_ul gal gal_error iso iso_error l_peak b_peak dist_peak l b r ell_dist a b phi exposure ExpRatio counts counts_err Index Index_Err Par2 Par2_Err Par3 Par3_Err Erglog Erglog_Err Erglog_UL time_start_utc time_end_utc time_start_tt time_end_tt Fix index ULConfidenceLevel SrcLocConfLevel start_l start_b start_flux typefun par2 par3 galmode2 galmode2fit isomode2 isomode2fit edpcor fluxcor integratortype expratioEval expratio_minthr expratio_maxthr expratio_size Emin emax fovmin fovmax albedo binsize expstep phasecode fit_cts fit_fitstatus0 fit_fcn0 fit_edm0 fit_nvpar0 fit_nparx0 fit_iter0 fit_fitstatus1 fit_fcn1 fit_edm1 fit_nvpar1 fit_nparx1 fit_iter1 fit_Likelihood1
54732.0 54732.083333333336 0.272162 69.127e-08 262.6e-08 734.233e-08 0.688866 0 5.22805 0 356.592 0.246468 0 -1 -1 -1 -1 -1 -1 -1 1557950.0 0 1.07696 4.09118 2.1 0 0 0 0 0 2.12938e-10 8.08909e-10 2.26172e-09 2008-09-23T00:00:00.000 2008-09-23T02:00:00.000 149212800.0 149220000.0 3 2.1 2 5.99147 356.592 0.246468 1.58159e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 18 42 -1 138.133 0.5 0 134 3 0 138.096 1.68951e-06 1 134 3 180.096
54732.833333333336 54732.916666666664 0 42.1324e-08 716.544e-08 842.136e-08 0.688866 0 5.22805 0 356.592 0.246468 0 -1 -1 -1 -1 -1 -1 -1 1226580.0 0 0.00516788 8.78899 2.1 0 0 0 0 0 1.29784e-12 2.20723e-09 2.5941e-09 2008-09-23T20:00:00.000 2008-09-23T22:00:00.000 149284800.0 149292000.0 3 2.1 2 5.99147 356.592 0.246468 1.58159e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 18 35 -1 126.335 0.5 0 134 3 0 126.335 2.25452e-07 1 134 3 159.949
54732.916666666664 54733.0 0.0785239 17.3361e-08 694.853e-08 705.053e-08 0.688866 0 5.22805 0 356.592 0.246468 0 -1 -1 -1 -1 -1 -1 -1 1118880.0 0 0.193969 7.77454 2.1 0 0 0 0 0 5.34018e-11 2.14041e-09 2.17183e-09 2008-09-23T22:00:00.000 2008-09-24T00:00:00.000 149292000.0 149299200.0 3 2.1 2 5.99147 356.592 0.246468 1.58159e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 18 35 -1 123.457 0.5 0 134 3 0 123.454 3.36122e-06 1 134 3 158.454
54732.083333333336 54732.166666666664 0 0 238.054e-08 337.869e-08 0.688866 0 5.22805 0 356.592 0.246468 0 -1 -1 -1 -1 -1 -1 -1 2114420.0 0 0 5.03346 2.1 0 0 0 0 0 0 7.33298e-10 1.04077e-09 2008-09-23T02:00:00.000 2008-09-23T04:00:00.000 149220000.0 149227200.0 3 2.1 2 5.99147 356.592 0.246468 1.58159e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 18 40 -1 130.772 0.5 0 134 3 0 130.772 5.1921e-12 1 134 3 170.772
54732.166666666664 54732.25 2.03355 367.121e-08 236.549e-08 938.886e-08 0.688866 0 5.22805 0 356.592 0.246468 0 -1 -1 -1 -1 -1 -1 -1 2047230.0 0 7.51582 4.84271 2.1 0 0 0 0 0 1.13087e-09 7.28661e-10 2.89212e-09 2008-09-23T04:00:00.000 2008-09-23T06:00:00.000 149227200.0 149234400.0 3 2.1 2 5.99147 356.592 0.246468 1.58159e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 18 46 -1 145.28 0.5 0 134 3 0 143.213 1.99537e-15 1 134 3 187.826
54732.25 54732.333333333336 0.998375 216.32e-08 248.078e-08 834.354e-08 0.688866 0 5.22805 0 356.592 0.246468 0 -1 -1 -1 -1 -1 -1 -1 1673000.0 0 3.61904 4.15034 2.1 0 0 0 0 0 6.66348e-10 7.64174e-10 2.57013e-09 2008-09-23T06:00:00.000 2008-09-23T08:00:00.000 149234400.0 149241600.0 3 2.1 2 5.99147 356.592 0.246468 1.58159e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 18 41 -1 132.82 0.5 0 134 3 0 132.322 4.14335e-09 1 134 3 171.935
54732.333333333336 54732.416666666664 1.65568 273.904e-08 211.461e-08 792.079e-08 0.688866 0 5.22805 0 356.592 0.246468 0 -1 -1 -1 -1 -1 -1 -1 2245310.0 0 6.15 4.74795 2.1 0 0 0 0 0 8.43729e-10 6.51379e-10 2.4399e-09 2008-09-23T08:00:00.000 2008-09-23T10:00:00.000 149241600.0 149248800.0 3 2.1 2 5.99147 356.592 0.246468 1.58159e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 18 56 -1 164.633 0.5 0 134 3 0 163.262 7.33187e-08 1 134 3 214.58
54732.416666666664 54732.5 1.53361 283.232e-08 219.45e-08 808.943e-08 0.688866 0 5.22805 0 356.592 0.246468 0 -1 -1 -1 -1 -1 -1 -1 2420390.0 0 6.85532 5.31156 2.1 0 0 0 0 0 8.72462e-10 6.75991e-10 2.49185e-09 2008-09-23T10:00:00.000 2008-09-23T12:00:00.000 149248800.0 149256000.0 3 2.1 2 5.99147 356.592 0.246468 1.58159e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 18 64 -1 176.651 0.5 0 134 3 0 175.475 2.73212e-07 1 134 3 239.475
54732.5 54732.583333333336 0.299829 60.4541e-08 210.246e-08 597.311e-08 0.688866 0 5.22805 0 356.592 0.246468 0 -1 -1 -1 -1 -1 -1 -1 1770620.0 0 1.07042 3.72267 2.1 0 0 0 0 0 1.86222e-10 6.47639e-10 1.83995e-09 2008-09-23T12:00:00.000 2008-09-23T14:00:00.000 149256000.0 149263200.0 3 2.1 2 5.99147 356.592 0.246468 1.58159e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 18 36 -1 117.343 0.5 0 134 3 0 117.298 8.70944e-09 1 134 3 151.912
54732.583333333336 54732.666666666664 0 3663740.0e-08 109.292e-08 396.256e-08 0.688866 0 5.22805 0 356.592 0.246468 0 -1 -1 -1 -1 -1 -1 -1 1271590.0 0 4.65879e-08 1.38975 2.1 0 0 0 0 0 1.12857e-17 3.3666e-10 1.22062e-09 2008-09-23T14:00:00.000 2008-09-23T16:00:00.000 149263200.0 149270400.0 3 2.1 2 5.99147 356.592 0.246468 1.58159e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 18 32 -1 120.053 0.5 0 134 3 0 120.053 3.33914e-08 1 134 3 150.667
54732.666666666664 54732.75 0.475058 108.864e-08 249.648e-08 783.456e-08 0.688866 0 5.22805 0 356.592 0.246468 0 -1 -1 -1 -1 -1 -1 -1 1377590.0 0 1.49969 3.43912 2.1 0 0 0 0 0 3.35341e-10 7.6901e-10 2.41334e-09 2008-09-23T16:00:00.000 2008-09-23T18:00:00.000 149270400.0 149277600.0 3 2.1 2 5.99147 356.592 0.246468 1.58159e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 18 40 -1 130.948 0.5 0 134 3 0 130.835 2.87638e-06 1 134 3 169.449
54732.75 54732.833333333336 2.13817 458.696e-08 277.232e-08 1128.24e-08 0.688866 0 5.22805 0 356.592 0.246468 0 -1 -1 -1 -1 -1 -1 -1 1749670.0 0 8.02565 4.85063 2.1 0 0 0 0 0 1.41296e-09 8.53979e-10 3.47541e-09 2008-09-23T18:00:00.000 2008-09-23T20:00:00.000 149277600.0 149284800.0 3 2.1 2 5.99147 356.592 0.246468 1.58159e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 18 50 -1 159.739 0.5 0 134 3 0 157.453 1.01712e-13 1 134 3 203.295
