time_start_mjd time_end_mjd sqrt(ts) flux flux_err flux_ul gal gal_error iso iso_error l_peak b_peak dist_peak l b r ell_dist a b phi exposure ExpRatio counts counts_err Index Index_Err Par2 Par2_Err Par3 Par3_Err Erglog Erglog_Err Erglog_UL time_start_utc time_end_utc time_start_tt time_end_tt Fix index ULConfidenceLevel SrcLocConfLevel start_l start_b start_flux typefun par2 par3 galmode2 galmode2fit isomode2 isomode2fit edpcor fluxcor integratortype expratioEval expratio_minthr expratio_maxthr expratio_size Emin emax fovmin fovmax albedo binsize expstep phasecode fit_cts fit_fitstatus0 fit_fcn0 fit_edm0 fit_nvpar0 fit_nparx0 fit_iter0 fit_fitstatus1 fit_fcn1 fit_edm1 fit_nvpar1 fit_nparx1 fit_iter1 fit_Likelihood1
58744.0 58744.083333333336 0 2215.51e-08 667.925e-08 1223.83e-08 0.642905 0 10.2584 0 355.823 -0.884469 0 -1 -1 -1 -1 -1 -1 -1 372647 0 8.25601e-06 2.489 2.1 0 0 0 0 0 6.8246e-15 2.05746e-09 3.76988e-09 2019-09-18T00:00:00.000 2019-09-18T02:00:00.000 495849600.0 495856800.0 3 2.1 2 5.99147 355.823 -0.884469 3.82929e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 6 9 -1 42.2549 0.5 0 134 3 0 42.2549 3.31727e-06 1 134 3 51.2549
58744.833333333336 58744.916666666664 2.36276 1197.03e-08 803.658e-08 3304.42e-08 0.642905 0 10.2584 0 355.823 -0.884469 0 -1 -1 -1 -1 -1 -1 -1 383261 0 4.58773 3.0801 2.1 0 0 0 0 0 3.68729e-09 2.47557e-09 1.01789e-08 2019-09-18T20:00:00.000 2019-09-18T22:00:00.000 495921600.0 495928800.0 3 2.1 2 5.99147 355.823 -0.884469 3.82929e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 6 16 -1 68.8394 0.5 0 134 3 0 66.0481 1.02373e-16 1 134 3 82.0481
58744.916666666664 58745.0 0.747742 435.312e-08 653.839e-08 2125.99e-08 0.642905 0 10.2584 0 355.823 -0.884469 0 -1 -1 -1 -1 -1 -1 -1 483215 0 2.10349 3.15945 2.1 0 0 0 0 0 1.34093e-09 2.01407e-09 6.54886e-09 2019-09-18T22:00:00.000 2019-09-19T00:00:00.000 495928800.0 495936000.0 3 2.1 2 5.99147 355.823 -0.884469 3.82929e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 6 18 -1 75.6323 0.5 0 134 3 0 75.3527 1.65236e-08 1 134 3 93.3527
58744.083333333336 58744.166666666664 3.18264 1282.08e-08 668.345e-08 2957.61e-08 0.642905 0 10.2584 0 354.999 -0.754837 0.834311 -1 -1 -1 -1 -1 -1 -1 555905 0 7.12716 3.71536 2.1 0 0 0 0 0 3.9493e-09 2.05876e-09 9.11057e-09 2019-09-18T02:00:00.000 2019-09-18T04:00:00.000 495856800.0 495864000.0 3 2.1 2 5.99147 355.823 -0.884469 3.82929e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 6 22 -1 85.491 0.5 0 134 3 0 80.4264 1.52564e-09 1 134 3 102.426
58744.166666666664 58744.25 3.45703 1219.95e-08 671.766e-08 2931.89e-08 0.642905 0 10.2584 0 355.697 -0.518895 0.386674 -1 -1 -1 -1 -1 -1 -1 513106 0 6.25963 3.44687 2.1 0 0 0 0 0 3.75791e-09 2.0693e-09 9.03134e-09 2019-09-18T04:00:00.000 2019-09-18T06:00:00.000 495864000.0 495871200.0 3 2.1 2 5.99147 355.823 -0.884469 3.82929e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 6 22 -1 90.6092 0.5 0 134 3 0 84.6337 2.76699e-10 1 134 3 105.247
58744.25 58744.333333333336 0 0 218.342e-08 789.25e-08 0.642905 0 10.2584 0 355.823 -0.884469 0 -1 -1 -1 -1 -1 -1 -1 416750 0 0 0.909942 2.1 0 0 0 0 0 0 6.72578e-10 2.43119e-09 2019-09-18T06:00:00.000 2019-09-18T08:00:00.000 495871200.0 495878400.0 3 2.1 2 5.99147 355.823 -0.884469 3.82929e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 6 6 -1 32.694 0.5 0 134 3 0 32.694 8.15048e-12 1 134 3 38.694
58744.333333333336 58744.416666666664 1.211 322.93e-08 385.949e-08 1517.59e-08 0.642905 0 10.2584 0 355.823 -0.884469 0 -1 -1 -1 -1 -1 -1 -1 447559 0 1.4453 1.72735 2.1 0 0 0 0 0 9.94749e-10 1.18887e-09 4.67475e-09 2019-09-18T08:00:00.000 2019-09-18T10:00:00.000 495878400.0 495885600.0 3 2.1 2 5.99147 355.823 -0.884469 3.82929e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 6 8 -1 39.0645 0.5 0 134 3 0 38.3312 5.18393e-07 1 134 3 46.3312
58744.416666666664 58744.5 0.989592 339.342e-08 440.354e-08 1580.24e-08 0.642905 0 10.2584 0 355.823 -0.884469 0 -1 -1 -1 -1 -1 -1 -1 611917 0 2.07649 2.6946 2.1 0 0 0 0 0 1.0453e-09 1.35646e-09 4.86773e-09 2019-09-18T10:00:00.000 2019-09-18T12:00:00.000 495885600.0 495892800.0 3 2.1 2 5.99147 355.823 -0.884469 3.82929e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 6 18 -1 76.258 0.5 0 134 3 0 75.7684 1.1303e-09 1 134 3 93.7684
58744.5 58744.583333333336 0 350275.0e-08 424.216e-08 1011.16e-08 0.642905 0 10.2584 0 355.823 -0.884469 0 -1 -1 -1 -1 -1 -1 -1 506050 0 1.77257e-07 2.14674 2.1 0 0 0 0 0 1.07898e-16 1.30675e-09 3.11476e-09 2019-09-18T12:00:00.000 2019-09-18T14:00:00.000 495892800.0 495900000.0 3 2.1 2 5.99147 355.823 -0.884469 3.82929e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 6 12 -1 57.2219 0.5 0 134 3 0 57.2219 8.25513e-08 1 134 3 69.2219
58744.583333333336 58744.666666666664 0 11102200.0e-08 238.627e-08 906.882e-08 0.642905 0 10.2584 0 355.823 -0.884469 0 -1 -1 -1 -1 -1 -1 -1 370324 0 4.11142e-10 0.883695 2.1 0 0 0 0 0 3.41991e-19 7.35063e-10 2.79354e-09 2019-09-18T14:00:00.000 2019-09-18T16:00:00.000 495900000.0 495907200.0 3 2.1 2 5.99147 355.823 -0.884469 3.82929e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 6 9 -1 44.4559 0.5 0 134 3 0 44.4559 4.83839e-10 1 134 3 53.4559
