time_start_mjd time_end_mjd sqrt(ts) flux flux_err flux_ul gal gal_error iso iso_error l_peak b_peak dist_peak l b r ell_dist a b phi exposure ExpRatio counts counts_err Index Index_Err Par2 Par2_Err Par3 Par3_Err Erglog Erglog_Err Erglog_UL time_start_utc time_end_utc time_start_tt time_end_tt Fix index ULConfidenceLevel SrcLocConfLevel start_l start_b start_flux typefun par2 par3 galmode2 galmode2fit isomode2 isomode2fit edpcor fluxcor integratortype expratioEval expratio_minthr expratio_maxthr expratio_size Emin emax fovmin fovmax albedo binsize expstep phasecode fit_cts fit_fitstatus0 fit_fcn0 fit_edm0 fit_nvpar0 fit_nparx0 fit_iter0 fit_fitstatus1 fit_fcn1 fit_edm1 fit_nvpar1 fit_nparx1 fit_iter1 fit_Likelihood1
54746.0 54746.083333333336 1.6781 253.04e-08 215.299e-08 845.338e-08 0.456659 0 11.6421 0 354.863 -0.26748 0 -1 -1 -1 -1 -1 -1 -1 1377830.0 0 3.48647 2.96647 2.1 0 0 0 0 0 7.79459e-10 6.63203e-10 2.60396e-09 2008-10-07T00:00:00.000 2008-10-07T02:00:00.000 150422400.0 150429600.0 3 2.1 2 5.99147 354.863 -0.26748 1.45787e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 18 34 -1 121.943 0.5 0 134 3 0 120.535 2.31312e-08 1 134 3 153.148
54746.833333333336 54746.916666666664 1.18868 212.056e-08 225.849e-08 814.996e-08 0.456659 0 11.6421 0 354.863 -0.26748 0 -1 -1 -1 -1 -1 -1 -1 1584010.0 0 3.35899 3.57747 2.1 0 0 0 0 0 6.53213e-10 6.957e-10 2.5105e-09 2008-10-07T20:00:00.000 2008-10-07T22:00:00.000 150494400.0 150501600.0 3 2.1 2 5.99147 354.863 -0.26748 1.45787e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 18 44 -1 145.326 0.5 0 134 3 0 144.619 5.84855e-08 1 134 3 188.619
54746.916666666664 54747.0 0 1443290.0e-08 814.695e-08 530.967e-08 0.456659 0 11.6421 0 354.863 -0.26748 0 -1 -1 -1 -1 -1 -1 -1 1423670.0 0 2.05476e-08 11.5985 2.1 0 0 0 0 0 4.44588e-18 2.50957e-09 1.63558e-09 2008-10-07T22:00:00.000 2008-10-08T00:00:00.000 150501600.0 150508800.0 3 2.1 2 5.99147 354.863 -0.26748 1.45787e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 18 42 -1 144.827 0.5 0 134 3 0 144.827 1.7411e-09 1 134 3 184.054
54746.083333333336 54746.166666666664 2.03694 347.944e-08 226.016e-08 910.541e-08 0.456659 0 11.6421 0 354.863 -0.26748 0 -1 -1 -1 -1 -1 -1 -1 1784100.0 0 6.20766 4.03234 2.1 0 0 0 0 0 1.0718e-09 6.96214e-10 2.80481e-09 2008-10-07T02:00:00.000 2008-10-07T04:00:00.000 150429600.0 150436800.0 3 2.1 2 5.99147 354.863 -0.26748 1.45787e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 18 42 -1 140.205 0.5 0 134 3 0 138.13 1.13362e-15 1 134 3 178.744
54746.166666666664 54746.25 0 2014.83e-08 785.618e-08 508.466e-08 0.456659 0 11.6421 0 354.863 -0.26748 0 -1 -1 -1 -1 -1 -1 -1 2243190.0 0 4.51965e-05 17.6229 2.1 0 0 0 0 0 6.20645e-15 2.42e-09 1.56627e-09 2008-10-07T04:00:00.000 2008-10-07T06:00:00.000 150436800.0 150444000.0 3 2.1 2 5.99147 354.863 -0.26748 1.45787e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 18 66 -1 194.334 0.5 0 134 3 0 194.334 2.56375e-06 1 134 3 254.789
54746.25 54746.333333333336 0 3108620.0e-08 126.155e-08 317.764e-08 0.456659 0 11.6421 0 354.863 -0.26748 0 -1 -1 -1 -1 -1 -1 -1 2180610.0 0 6.77869e-08 2.75094 2.1 0 0 0 0 0 9.57575e-18 3.88604e-10 9.78833e-10 2008-10-07T06:00:00.000 2008-10-07T08:00:00.000 150444000.0 150451200.0 3 2.1 2 5.99147 354.863 -0.26748 1.45787e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 18 61 -1 184.975 0.5 0 134 3 0 184.975 2.47519e-08 1 134 3 241.816
54746.333333333336 54746.416666666664 0.525455 68.6437e-08 148.202e-08 504.206e-08 0.456659 0 11.6421 0 354.863 -0.26748 0 -1 -1 -1 -1 -1 -1 -1 1522380.0 0 1.04502 2.2562 2.1 0 0 0 0 0 2.11449e-10 4.56518e-10 1.55315e-09 2008-10-07T08:00:00.000 2008-10-07T10:00:00.000 150451200.0 150458400.0 3 2.1 2 5.99147 354.863 -0.26748 1.45787e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 18 28 -1 101.043 0.5 0 134 3 0 100.905 5.64036e-09 1 134 3 128.905
54746.416666666664 54746.5 3.29077 646.403e-08 303.35e-08 1372.93e-08 0.456659 0 11.6421 0 355.005 -0.601311 0.362904 -1 -1 -1 -1 -1 -1 -1 1650320.0 0 10.6677 5.00625 2.1 0 0 0 0 0 1.99117e-09 9.34433e-10 4.22916e-09 2008-10-07T10:00:00.000 2008-10-07T12:00:00.000 150458400.0 150465600.0 3 2.1 2 5.99147 354.863 -0.26748 1.45787e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 18 46 -1 146.111 0.5 0 134 3 0 140.696 1.04641e-07 1 134 3 186.696
54746.5 54746.583333333336 0 0 40.622e-08 160.834e-08 0.456659 0 11.6421 0 354.863 -0.26748 0 -1 -1 -1 -1 -1 -1 -1 1825840.0 0 0 0.741692 2.1 0 0 0 0 0 0 1.25131e-10 4.9543e-10 2008-10-07T12:00:00.000 2008-10-07T14:00:00.000 150465600.0 150472800.0 3 2.1 2 5.99147 354.863 -0.26748 1.45787e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 18 35 -1 121.434 0.5 0 134 3 0 121.434 4.2389e-10 1 134 3 155.048
54746.583333333336 54746.666666666664 2.12481 391.588e-08 266.524e-08 1078.33e-08 0.456659 0 11.6421 0 354.863 -0.26748 0 -1 -1 -1 -1 -1 -1 -1 1448210.0 0 5.67102 3.85983 2.1 0 0 0 0 0 1.20624e-09 8.20994e-10 3.32167e-09 2008-10-07T14:00:00.000 2008-10-07T16:00:00.000 150472800.0 150480000.0 3 2.1 2 5.99147 354.863 -0.26748 1.45787e-06 0 0 0 0 0 0 0 1 1 1 1 0 15 10 100 10000 0 60 80 0.5 0 18 43 -1 140.79 0.5 0 134 3 0 138.532 1.26365e-16 1 134 3 181.532
